
Initial statistics: 75 variables; iteration 0; function evaluation 0; phase 1
Function value nan; maximum gradient component mag -7.7963e+06
 82 -1.06637  5.39119e-02 | 83  0.46194  2.05716e+00 | 84  0.08705 -3.23045e-03
 85  1.85686  1.05437e+01 | 86 -1.16290 -1.09877e-03 | 87 -7.97179  2.85279e-03
 88 38.02075  1.79599e-04 |
88 variables; iteration 1220; function evaluation 1399; phase 3
Function value 4.5220354e+02; maximum gradient component mag 4.4243e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.06475  4.42427e+01 |  2  0.00549  9.14665e-03 |  3  0.00641  1.10976e-02
  4 -0.00936  1.16815e-02 |  5 -0.00824  1.40259e-02 |  6 -0.00690  1.69627e-02
  7 -0.00526  2.05419e-02 |  8 -0.00325  2.49576e-02 |  9 -0.00076  2.81503e-02
 10  0.00231  3.14714e-02 | 11  0.00599  3.84513e-02 | 12  0.01035  4.36019e-02
 13  0.01578  5.22136e-02 | 14  0.01721  5.66172e-02 | 15  0.00594  6.86876e-02
 16 -0.00798  6.97937e-02 | 17 -0.00953  8.16769e-02 | 18  0.00890  9.20504e-02
 19  0.03523  1.19821e-01 | 20  0.09293  2.18777e+00 | 21  0.06153  1.28335e-01
 22  0.04907  1.21937e-01 | 23  0.02409  1.53176e-01 | 24 -0.00539  1.83299e-01
 25 -0.03622  1.83154e-01 | 26 -0.06784  1.82809e-01 | 27 -0.10068  1.64794e-01
 28 -0.13514  1.30982e-01 | 29 -0.16814  1.45132e-01 | 30 -0.19309  1.59342e-01
 31 -0.18582  1.77434e-01 | 32 -0.11567  3.20347e-01 | 33 -0.05300  9.38263e-01
 34 -0.10856  8.05762e-01 | 35 -0.06516  5.75303e-01 | 36 -0.01720  1.64556e+00
 37 -0.09519  7.35372e-01 | 38 -0.03372  1.44419e+00 | 39 -0.07785  1.05827e+00
 40 -0.01156  1.96582e+00 | 41 -0.05279  1.68985e+00 | 42 -0.05369  1.69404e+00
 43 -0.07182  1.34569e+00 | 44 -0.06595  1.31291e+00 | 45 -0.11329  9.13716e-01
 46 -0.08875  6.36452e-01 | 47 -0.27664  3.70284e-02 | 48  0.06614  2.58571e-01
 49 -0.38466  3.61577e-02 | 50 -0.24169  1.89627e-02 | 51 -0.05675 -1.25654e-02
 52 -0.16708 -4.36792e-02 | 53 -0.06810 -1.09544e-01 | 54 -0.19352 -2.07219e-02
 55 -0.07851 -2.29607e-02 | 56 -0.03814 -9.59510e-02 | 57 -0.06575 -4.17384e-02
 58 -0.10604 -2.62948e-02 | 59 -0.08609  5.28962e-02 | 60 -0.04204 -2.93952e-02
 61 -0.17840  2.17248e-03 | 62 -0.11873  3.39956e-02 | 63 -0.08149 -3.64634e-02
 64 -0.16415 -7.47084e-03 | 65 -0.14260 -1.28985e-02 | 66 -0.08187  1.19191e-02
 67 -0.00553 -7.37440e-03 | 68 -0.24586  1.39368e-02 | 69 -0.24803  8.74771e-03
 70 -0.14272  8.72842e-03 | 71 -0.14274  2.16743e-03 | 72 -0.11634  3.57933e-04
 73 -0.09445 -8.08927e-05 | 74 -0.08716 -9.75892e-04 | 75 -0.08726  4.11169e-05
 76 -0.09111  8.80517e-05 | 77 -0.39665  1.84689e+00 | 78 -0.25795  1.24893e+00
 79 -1.88046 -2.24882e-01 | 80 -0.19534 -1.11034e+00 | 81 -0.34857  7.72567e-01
 82 -1.10023 -2.19028e-01 | 83  0.45928  2.08721e-02 | 84  0.08630 -4.02141e-02
 85  1.85740  1.07929e+00 | 86 -1.16667 -4.86252e-03 | 87 -7.97192  7.77175e-04
 88 37.87964 -5.16490e-04 |
88 variables; iteration 1240; function evaluation 1420; phase 3
Function value 4.5219527e+02; maximum gradient component mag -3.5300e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.06477  1.92917e+01 |  2  0.00550  1.79169e-02 |  3  0.00643  2.10532e-02
  4 -0.00935  2.09928e-02 |  5 -0.00822  2.64021e-02 |  6 -0.00687  3.19582e-02
  7 -0.00524  3.74860e-02 |  8 -0.00324  4.25054e-02 |  9 -0.00070  5.81048e-02
 10  0.00237  6.64035e-02 | 11  0.00607  7.87732e-02 | 12  0.01045  9.20600e-02
 13  0.01587  1.01993e-01 | 14  0.01739  1.28268e-01 | 15  0.00608  1.37531e-01
 16 -0.00782  1.46883e-01 | 17 -0.00935  1.68937e-01 | 18  0.00897  1.72380e-01
 19  0.03526  2.29031e-01 | 20  0.09084  2.28116e+00 | 21  0.06199  3.48603e-01
 22  0.04955  3.69113e-01 | 23  0.02455  4.28877e-01 | 24 -0.00526  4.20803e-01
 25 -0.03604  4.53271e-01 | 26 -0.06797  3.73857e-01 | 27 -0.10074  3.89653e-01
 28 -0.13521  3.54740e-01 | 29 -0.16826  3.42981e-01 | 30 -0.19325  3.27888e-01
 31 -0.18585  4.04096e-01 | 32 -0.11574  6.77739e-01 | 33 -0.05293  1.56528e+00
 34 -0.10893  1.00597e+00 | 35 -0.06492  1.12377e+00 | 36 -0.01741  1.84292e+00
 37 -0.09506  8.52551e-01 | 38 -0.03380  1.01356e+00 | 39 -0.07786  4.31890e-01
 40 -0.01157  2.50714e-01 | 41 -0.05286 -9.93621e-02 | 42 -0.05372 -3.76432e-01
 43 -0.07188 -6.14221e-01 | 44 -0.06599 -9.07190e-01 | 45 -0.11336 -8.04097e-01
 46 -0.08883 -1.14071e+00 | 47 -0.27617 -2.17262e-01 | 48  0.06608 -4.04273e+00
 49 -0.38490 -1.19174e-01 | 50 -0.24178 -2.88959e-01 | 51 -0.05677 -1.16602e+00
 52 -0.16706 -4.65916e-01 | 53 -0.06819 -8.56084e-01 | 54 -0.19349 -1.89169e-01
 55 -0.07854 -2.08982e-01 | 56 -0.03818 -3.12290e-02 | 57 -0.06580  1.78559e-01
 58 -0.10607  2.02436e-01 | 59 -0.08610  3.69525e-01 | 60 -0.04210  5.79038e-01
 61 -0.17845  2.18054e-01 | 62 -0.11875  4.24125e-01 | 63 -0.08153  5.82433e-01
 64 -0.16424  2.59374e-01 | 65 -0.14262  2.90921e-01 | 66 -0.08183  3.54734e-01
 67 -0.00561  4.62202e-01 | 68 -0.24592  5.24526e-02 | 69 -0.24801  4.52455e-02
 70 -0.14275  4.71411e-02 | 71 -0.14277  1.12065e-02 | 72 -0.11636 -3.22975e-03
 73 -0.09447 -4.49612e-03 | 74 -0.08715  9.63083e-04 | 75 -0.08727 -8.30573e-04
 76 -0.09111 -1.28854e-03 | 77 -0.39664  3.88767e-01 | 78 -0.26121  1.13308e+00
 79 -1.88026 -5.42610e-01 | 80 -0.19511 -3.53002e+01 | 81 -0.37363  4.57821e-01
 82 -1.15228 -5.55880e-01 | 83  0.46164  1.08330e-01 | 84  0.08704 -5.70373e-03
 85  1.85693  6.49854e-01 | 86 -1.16132  4.86298e-04 | 87 -7.97182  3.33375e-03
 88 37.97112 -2.37718e-05 |
88 variables; iteration 1260; function evaluation 1442; phase 3
Function value 4.5219023e+02; maximum gradient component mag -2.5596e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.06479 -2.55959e+02 |  2  0.00550 -8.20090e-02 |  3  0.00642 -1.00647e-01
  4 -0.00935 -1.06700e-01 |  5 -0.00823 -1.29470e-01 |  6 -0.00688 -1.58146e-01
  7 -0.00523 -1.90528e-01 |  8 -0.00324 -2.34732e-01 |  9 -0.00072 -2.85073e-01
 10  0.00233 -3.56899e-01 | 11  0.00606 -4.31027e-01 | 12  0.01045 -5.33180e-01
 13  0.01597 -6.58591e-01 | 14  0.01738 -8.08823e-01 | 15  0.00614 -8.64919e-01
 16 -0.00776 -9.15156e-01 | 17 -0.00925 -1.05962e+00 | 18  0.00946 -1.42090e+00
 19  0.03617 -2.04185e+00 | 20  0.08662 -2.03121e+00 | 21  0.06177 -3.58554e+00
 22  0.05264 -3.50354e+00 | 23  0.02470 -3.45842e+00 | 24 -0.00500 -3.04755e+00
 25 -0.03636 -2.72623e+00 | 26 -0.06780 -2.23620e+00 | 27 -0.10065 -1.82864e+00
 28 -0.13510 -1.47962e+00 | 29 -0.16827 -1.23654e+00 | 30 -0.19326 -1.06292e+00
 31 -0.18591 -1.22247e+00 | 32 -0.11564 -2.79886e+00 | 33 -0.05310 -5.35681e+00
 34 -0.10834 -3.72105e+00 | 35 -0.06550 -7.05710e+00 | 36 -0.01708 -1.01844e+01
 37 -0.09550 -6.14364e+00 | 38 -0.03368 -9.98815e+00 | 39 -0.07795 -7.22978e+00
 40 -0.01154 -1.21964e+01 | 41 -0.05283 -8.72272e+00 | 42 -0.05371 -8.63982e+00
 43 -0.07188 -7.15883e+00 | 44 -0.06597 -6.56824e+00 | 45 -0.11337 -3.19416e+00
 46 -0.08873 -1.91054e+00 | 47 -0.27732 -8.31897e-02 | 48  0.06616  3.24367e+00
 49 -0.38463  1.55571e-01 | 50 -0.24201  4.27758e-01 | 51 -0.05671  2.02870e+00
 52 -0.16715  9.21984e-01 | 53 -0.06810  1.76736e+00 | 54 -0.19355  5.14726e-01
 55 -0.07860  8.94441e-01 | 56 -0.03810  5.31551e-01 | 57 -0.06589  2.10584e-01
 58 -0.10593  1.32463e-01 | 59 -0.08619  1.45509e-01 | 60 -0.04206  1.82053e-02
 61 -0.17836  8.41325e-03 | 62 -0.11879  9.60031e-03 | 63 -0.08157 -1.96206e-01
 64 -0.16405  1.27606e-02 | 65 -0.14270 -1.34911e-02 | 66 -0.08193  3.12959e-02
 67 -0.00552  1.70812e-02 | 68 -0.24581  3.17347e-03 | 69 -0.24806  1.34434e-02
 70 -0.14287  3.58215e-02 | 71 -0.14269  1.71554e-02 | 72 -0.11628  7.07945e-03
 73 -0.09438  4.32809e-03 | 74 -0.08709  1.75524e-03 | 75 -0.08720  2.02932e-03
 76 -0.09103  2.26920e-03 | 77 -0.39668 -8.97375e+00 | 78 -0.26318  9.06469e-01
 79 -1.88018 -3.19243e+00 | 80 -0.19507 -2.51562e+02 | 81 -0.37501  4.38740e-01
 82 -1.16112 -1.81247e+00 | 83  0.46377 -9.61018e-01 | 84  0.47654  2.91804e-03
 85  1.85650 -5.89251e+00 | 86 -1.16443 -2.38509e-03 | 87 -7.97211 -3.90849e-03
 88 37.96695 -3.32467e-05 |
88 variables; iteration 1280; function evaluation 1463; phase 3
Function value 4.5218330e+02; maximum gradient component mag 1.0988e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.06478  1.09884e+02 |  2  0.00549  8.46523e-02 |  3  0.00642  1.04780e-01
  4 -0.00934  1.13022e-01 |  5 -0.00823  1.35737e-01 |  6 -0.00688  1.65342e-01
  7 -0.00524  2.00741e-01 |  8 -0.00322  2.47587e-01 |  9 -0.00075  2.92863e-01
 10  0.00236  3.62738e-01 | 11  0.00604  4.38675e-01 | 12  0.01044  5.41180e-01
 13  0.01595  6.72077e-01 | 14  0.01743  7.99441e-01 | 15  0.00611  8.56662e-01
 16 -0.00774  9.14215e-01 | 17 -0.00931  1.04593e+00 | 18  0.00926  1.41621e+00
 19  0.03555  1.97897e+00 | 20  0.08838  5.11393e+00 | 21  0.06252  3.20723e+00
 22  0.05017  3.40041e+00 | 23  0.02505  3.33128e+00 | 24 -0.00487  3.08580e+00
 25 -0.03595  2.79645e+00 | 26 -0.06768  2.53253e+00 | 27 -0.10084  2.15925e+00
 28 -0.13530  1.89061e+00 | 29 -0.16829  1.69196e+00 | 30 -0.19325  1.56632e+00
 31 -0.18609  1.77508e+00 | 32 -0.11563  3.56782e+00 | 33 -0.05298  5.92499e+00
 34 -0.10899  3.87553e+00 | 35 -0.06485  5.53896e+00 | 36 -0.01750  7.67635e+00
 37 -0.09499  3.91244e+00 | 38 -0.03385  5.39256e+00 | 39 -0.07784  2.93516e+00
 40 -0.01158  3.14484e+00 | 41 -0.05286  1.28667e+00 | 42 -0.05373  5.45901e-01
 43 -0.07189 -4.82491e-02 | 44 -0.06601 -2.95821e-01 | 45 -0.11336 -6.23647e-02
 46 -0.08880 -1.30446e-01 | 47 -0.27658 -9.84048e-02 | 48  0.06610 -3.56985e+00
 49 -0.38496 -1.66649e-01 | 50 -0.24187 -4.37375e-01 | 51 -0.05674 -1.89033e+00
 52 -0.16711 -8.27372e-01 | 53 -0.06815 -2.17491e+00 | 54 -0.19367 -8.19905e-01
 55 -0.07851 -1.78567e+00 | 56 -0.03815 -2.56285e+00 | 57 -0.06591 -2.14551e+00
 58 -0.10586 -1.60708e+00 | 59 -0.08629 -2.05034e+00 | 60 -0.04203 -3.05705e+00
 61 -0.17841 -1.03117e+00 | 62 -0.11888 -1.53871e+00 | 63 -0.08145 -1.81831e+00
 64 -0.16432 -8.38898e-01 | 65 -0.14262 -6.80257e-01 | 66 -0.08184 -7.36981e-01
 67 -0.00561 -1.38802e+00 | 68 -0.24583 -1.85743e-01 | 69 -0.24800 -1.17543e-01
 70 -0.14278 -1.24831e-01 | 71 -0.14278 -5.19611e-02 | 72 -0.11630 -3.47260e-03
 73 -0.09440  4.48445e-03 | 74 -0.08713 -1.18309e-03 | 75 -0.08723  1.11746e-03
 76 -0.09107  1.73627e-03 | 77 -0.39636  1.40244e+00 | 78 -0.26978  9.38903e-01
 79 -1.88074 -3.39494e-01 | 80 -0.19508 -4.30175e+01 | 81 -0.38647  3.47688e-01
 82 -1.15867 -6.24893e-01 | 83  0.46292  7.85442e-01 | 84  0.88138  1.66585e-02
 85  1.85667  3.64838e+00 | 86 -1.16515 -3.32001e-03 | 87 -7.97195  2.06369e-03
 88 37.97749  1.19709e-05 |
88 variables; iteration 1300; function evaluation 1486; phase 3
Function value 4.5217831e+02; maximum gradient component mag -6.5978e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.06478 -3.81744e+01 |  2  0.00550 -8.74626e-03 |  3  0.00643 -9.93083e-03
  4 -0.00934 -1.08111e-02 |  5 -0.00822 -1.33785e-02 |  6 -0.00688 -1.66174e-02
  7 -0.00524 -2.10975e-02 |  8 -0.00323 -2.58443e-02 |  9 -0.00072 -3.15047e-02
 10  0.00237 -3.83622e-02 | 11  0.00605 -5.19055e-02 | 12  0.01045 -6.39858e-02
 13  0.01592 -8.40500e-02 | 14  0.01738 -1.09202e-01 | 15  0.00611 -1.11976e-01
 16 -0.00780 -1.18759e-01 | 17 -0.00934 -1.43118e-01 | 18  0.00922 -2.05812e-01
 19  0.03557 -3.32272e-01 | 20  0.09021  1.19029e+00 | 21  0.06206 -6.30532e-01
 22  0.04957 -6.61208e-01 | 23  0.02452 -5.52167e-01 | 24 -0.00524 -4.54078e-01
 25 -0.03612 -3.42324e-01 | 26 -0.06779 -2.36688e-01 | 27 -0.10065 -1.44584e-01
 28 -0.13507 -6.18205e-02 | 29 -0.16819 -1.39428e-02 | 30 -0.19321  1.38558e-02
 31 -0.18590 -3.19623e-03 | 32 -0.11569 -2.04283e-01 | 33 -0.05300 -3.85338e-01
 34 -0.10881 -2.86135e-01 | 35 -0.06502 -9.52118e-01 | 36 -0.01738 -1.19709e+00
 37 -0.09514 -8.23143e-01 | 38 -0.03379 -1.43392e+00 | 39 -0.07786 -1.14552e+00
 40 -0.01156 -2.01267e+00 | 41 -0.05286 -1.53876e+00 | 42 -0.05372 -1.62368e+00
 43 -0.07189 -1.46552e+00 | 44 -0.06599 -1.44097e+00 | 45 -0.11338 -7.89965e-01
 46 -0.08882 -7.13966e-01 | 47 -0.27617 -1.06558e-01 | 48  0.06607 -9.82119e-01
 49 -0.38491 -3.39053e-02 | 50 -0.24140 -4.44849e-02 | 51 -0.05686 -1.55889e-01
 52 -0.16683 -3.60361e-02 | 53 -0.06822 -6.83421e-02 | 54 -0.19351 -1.03625e-02
 55 -0.07847  5.10736e-02 | 56 -0.03822  4.80795e-03 | 57 -0.06578  6.01776e-02
 58 -0.10601  6.68784e-02 | 59 -0.08613  1.03237e-01 | 60 -0.04208  1.73186e-01
 61 -0.17845  6.58086e-02 | 62 -0.11870  1.45929e-01 | 63 -0.08157  1.76776e-01
 64 -0.16417  9.91105e-02 | 65 -0.14261  1.08711e-01 | 66 -0.08186  1.53172e-01
 67 -0.00558  1.96700e-01 | 68 -0.24588  2.65773e-02 | 69 -0.24796  2.41449e-02
 70 -0.14270  3.16613e-02 | 71 -0.14279  9.57307e-03 | 72 -0.11632  3.55017e-03
 73 -0.09441  4.20469e-04 | 74 -0.08712 -7.38805e-04 | 75 -0.08722  3.60840e-05
 76 -0.09106  9.39410e-05 | 77 -0.39666 -1.36856e+00 | 78 -0.26247  1.06494e+00
 79 -1.88021 -1.00904e+00 | 80 -0.19528 -6.59783e+01 | 81 -0.39045  3.23121e-01
 82 -1.11508 -5.07858e-01 | 83  0.46358 -1.04202e-01 | 84  0.90198  2.02316e-02
 85  1.85654 -8.62069e-01 | 86 -1.16038  1.18726e-03 | 87 -7.97188  3.94831e-04
 88 38.03210  2.22412e-04 |
88 variables; iteration 1320; function evaluation 1510; phase 3
Function value 4.5215574e+02; maximum gradient component mag -7.9764e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.06482 -4.37540e+02 |  2  0.00549  2.49086e-03 |  3  0.00644  9.46061e-03
  4 -0.00934  8.92548e-03 |  5 -0.00822  9.31598e-03 |  6 -0.00688  1.02759e-02
  7 -0.00526  7.42957e-03 |  8 -0.00323  1.37648e-02 |  9 -0.00073  1.46315e-02
 10  0.00242  2.97772e-02 | 11  0.00603  1.29352e-02 | 12  0.01052  3.09326e-02
 13  0.01609  4.13911e-02 | 14  0.01731 -1.47740e-02 | 15  0.00630  3.08214e-02
 16 -0.00768  5.62035e-03 | 17 -0.00924 -1.26186e-02 | 18  0.00960  3.40649e-02
 19  0.03550 -7.25889e-02 | 20  0.08394  1.35249e+00 | 21  0.06453  5.07464e-02
 22  0.05025 -6.45448e-02 | 23  0.02664  3.58247e-01 | 24 -0.00477  2.87887e-01
 25 -0.03612  3.84675e-01 | 26 -0.06768  6.36613e-01 | 27 -0.10077  7.52947e-01
 28 -0.13522  8.94544e-01 | 29 -0.16836  9.51238e-01 | 30 -0.19340  9.98818e-01
 31 -0.18606  1.16797e+00 | 32 -0.11576  1.49711e+00 | 33 -0.05303  7.13938e-01
 34 -0.10902 -7.76082e-01 | 35 -0.06496 -3.16882e+00 | 36 -0.01754 -7.49127e+00
 37 -0.09511 -5.69346e+00 | 38 -0.03390 -1.29434e+01 | 39 -0.07790 -1.22694e+01
 40 -0.01164 -2.66512e+01 | 41 -0.05294 -2.27931e+01 | 42 -0.05379 -2.50755e+01
 43 -0.07196 -2.27908e+01 | 44 -0.06607 -2.33501e+01 | 45 -0.11347 -1.39536e+01
 46 -0.08890 -1.21964e+01 | 47 -0.27607 -1.52187e+00 | 48  0.06599 -1.72521e+01
 49 -0.38493 -4.45137e-01 | 50 -0.24127 -1.04023e+00 | 51 -0.05696 -3.20029e+00
 52 -0.16680 -9.86235e-01 | 53 -0.06830 -2.04867e+00 | 54 -0.19364 -6.28440e-01
 55 -0.07844 -1.30299e+00 | 56 -0.03838 -2.12090e+00 | 57 -0.06574 -1.68935e+00
 58 -0.10619 -1.17184e+00 | 59 -0.08610 -1.23160e+00 | 60 -0.04220 -1.97140e+00
 61 -0.17847 -6.08890e-01 | 62 -0.11871 -7.15036e-01 | 63 -0.08171 -8.08025e-01
 64 -0.16415 -1.81960e-01 | 65 -0.14266 -3.29961e-02 | 66 -0.08195 -2.36860e-02
 67 -0.00564 -6.53480e-01 | 68 -0.24590 -1.23093e-01 | 69 -0.24798 -3.97461e-02
 70 -0.14274 -2.50834e-03 | 71 -0.14284  1.47012e-02 | 72 -0.11631  2.04027e-02
 73 -0.09438  6.74027e-03 | 74 -0.08713 -3.62124e-03 | 75 -0.08721  3.16953e-03
 76 -0.09104  3.80446e-03 | 77 -0.39659 -2.16915e+01 | 78 -0.26616  6.52444e-01
 79 -1.88013 -7.00803e+00 | 80 -0.19547 -7.97642e+02 | 81 -0.38491  3.46517e-01
 82 -1.03612 -9.16497e-01 | 83  0.46419 -5.96909e-01 | 84  0.87992  1.64524e-02
 85  1.85643 -7.23667e+00 | 86 -1.16848 -7.78041e-03 | 87 -7.97193  6.86187e-03
 88 38.06640  3.76188e-04 |
88 variables; iteration 1340; function evaluation 1537; phase 3
Function value 4.5209568e+02; maximum gradient component mag 2.7391e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.06484  2.73910e+02 |  2  0.00551  1.29507e-01 |  3  0.00644  1.59227e-01
  4 -0.00933  1.69240e-01 |  5 -0.00821  2.05475e-01 |  6 -0.00687  2.48010e-01
  7 -0.00524  2.98309e-01 |  8 -0.00322  3.64927e-01 |  9 -0.00069  4.48850e-01
 10  0.00246  5.56472e-01 | 11  0.00609  6.58172e-01 | 12  0.01061  8.22482e-01
 13  0.01620  1.01653e+00 | 14  0.01774  1.20645e+00 | 15  0.00654  1.30890e+00
 16 -0.00730  1.38623e+00 | 17 -0.00882  1.58639e+00 | 18  0.00989  2.16883e+00
 19  0.03696  3.16218e+00 | 20  0.07128  5.04168e+00 | 21  0.06803  5.36417e+00
 22  0.05464  5.58594e+00 | 23  0.02753  5.27826e+00 | 24 -0.00371  4.74597e+00
 25 -0.03522  4.30685e+00 | 26 -0.06756  3.79712e+00 | 27 -0.10101  3.25488e+00
 28 -0.13569  2.80406e+00 | 29 -0.16875  2.46580e+00 | 30 -0.19377  2.20658e+00
 31 -0.18642  2.47403e+00 | 32 -0.11569  4.71872e+00 | 33 -0.05313  8.24170e+00
 34 -0.10914  5.64750e+00 | 35 -0.06496  8.61695e+00 | 36 -0.01761  1.32095e+01
 37 -0.09517  7.23368e+00 | 38 -0.03394  1.15082e+01 | 39 -0.07798  7.70499e+00
 40 -0.01169  1.21719e+01 | 41 -0.05303  8.15589e+00 | 42 -0.05389  7.39925e+00
 43 -0.07202  5.68784e+00 | 44 -0.06615  4.89743e+00 | 45 -0.11360  2.34110e+00
 46 -0.08900  1.14536e+00 | 47 -0.27544 -6.19762e-02 | 48  0.06588 -3.82684e+00
 49 -0.38523 -1.68792e-01 | 50 -0.24124 -3.26596e-01 | 51 -0.05689 -1.40936e+00
 52 -0.16714 -6.81242e-01 | 53 -0.06831 -1.99722e+00 | 54 -0.19350 -7.75997e-01
 55 -0.07864 -2.25207e+00 | 56 -0.03824 -3.29759e+00 | 57 -0.06610 -2.75043e+00
 58 -0.10577 -1.96190e+00 | 59 -0.08639 -2.30467e+00 | 60 -0.04223 -3.14933e+00
 61 -0.17830 -9.97227e-01 | 62 -0.11883 -1.56395e+00 | 63 -0.08171 -1.93533e+00
 64 -0.16426 -9.77677e-01 | 65 -0.14252 -1.03763e+00 | 66 -0.08199 -1.50506e+00
 67 -0.00577 -2.01093e+00 | 68 -0.24573 -2.09166e-01 | 69 -0.24784 -1.35580e-01
 70 -0.14277 -1.43231e-01 | 71 -0.14277 -3.34189e-02 | 72 -0.11630 -2.69629e-03
 73 -0.09438  3.53884e-04 | 74 -0.08711 -2.43997e-03 | 75 -0.08719  8.82242e-04
 76 -0.09101  5.04701e-04 | 77 -0.39580  7.82529e+00 | 78 -0.34568  1.91713e-01
 79 -1.88037  2.16636e+00 | 80 -0.19541  2.12474e+02 | 81 -0.43849  1.25330e-01
 82 -0.92856 -3.40438e-01 | 83  0.46421  1.47116e+00 | 84  0.51224  3.26476e-03
 85  1.85642  7.54932e+00 | 86 -1.16278 -9.87507e-04 | 87 -7.97191  1.09242e-02
 88 38.00013  9.70569e-05 |
88 variables; iteration 1360; function evaluation 1558; phase 3
Function value 4.5209102e+02; maximum gradient component mag 3.8793e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.06485  3.87926e+01 |  2  0.00551  1.30692e-02 |  3  0.00643  1.59064e-02
  4 -0.00933  1.74813e-02 |  5 -0.00821  2.09928e-02 |  6 -0.00687  2.49774e-02
  7 -0.00523  2.97235e-02 |  8 -0.00321  3.63108e-02 |  9 -0.00069  4.48237e-02
 10  0.00243  5.83783e-02 | 11  0.00613  6.31276e-02 | 12  0.01063  8.30114e-02
 13  0.01624  1.02052e-01 | 14  0.01784  1.17783e-01 | 15  0.00661  1.31180e-01
 16 -0.00726  1.37799e-01 | 17 -0.00867  1.57056e-01 | 18  0.01006  2.17471e-01
 19  0.03695  3.09594e-01 | 20  0.06996  6.37893e-01 | 21  0.06816  5.07633e-01
 22  0.05521  5.40124e-01 | 23  0.02773  5.10597e-01 | 24 -0.00351  4.55512e-01
 25 -0.03529  4.18975e-01 | 26 -0.06764  3.70427e-01 | 27 -0.10100  3.03370e-01
 28 -0.13567  2.57788e-01 | 29 -0.16883  2.23911e-01 | 30 -0.19383  1.94718e-01
 31 -0.18641  2.18535e-01 | 32 -0.11572  4.43708e-01 | 33 -0.05313  8.22613e-01
 34 -0.10913  6.10386e-01 | 35 -0.06499  9.64024e-01 | 36 -0.01759  1.57530e+00
 37 -0.09518  8.90456e-01 | 38 -0.03394  1.52619e+00 | 39 -0.07799  1.08850e+00
 40 -0.01171  1.85883e+00 | 41 -0.05303  1.34715e+00 | 42 -0.05391  1.31078e+00
 43 -0.07203  1.08278e+00 | 44 -0.06614  1.00408e+00 | 45 -0.11363  5.39339e-01
 46 -0.08897  3.67761e-01 | 47 -0.27571  1.89240e-02 | 48  0.06588 -1.50956e-01
 49 -0.38503 -1.22895e-02 | 50 -0.24154 -1.94015e-02 | 51 -0.05672 -1.00525e-01
 52 -0.16782 -5.23788e-02 | 53 -0.06804 -1.23543e-01 | 54 -0.19390 -4.43069e-02
 55 -0.07860 -1.30072e-01 | 56 -0.03828 -1.82112e-01 | 57 -0.06605 -1.62478e-01
 58 -0.10580 -1.24328e-01 | 59 -0.08640 -1.58163e-01 | 60 -0.04222 -2.21803e-01
 61 -0.17831 -7.17598e-02 | 62 -0.11882 -1.14681e-01 | 63 -0.08174 -1.36624e-01
 64 -0.16418 -7.47486e-02 | 65 -0.14255 -8.83473e-02 | 66 -0.08200 -1.35380e-01
 67 -0.00578 -1.95685e-01 | 68 -0.24568 -2.00810e-02 | 69 -0.24784 -1.44524e-02
 70 -0.14279 -1.68228e-02 | 71 -0.14276 -4.45878e-03 | 72 -0.11632 -2.96072e-04
 73 -0.09440  1.31241e-04 | 74 -0.08712 -3.36288e-04 | 75 -0.08721 -4.07095e-04
 76 -0.09102 -4.91949e-04 | 77 -0.39579  1.33741e+00 | 78 -0.36946  1.03833e-01
 79 -1.88025  3.50291e-01 | 80 -0.19534  3.83351e+01 | 81 -0.51700  2.59671e-02
 82 -0.90303  9.06034e-02 | 83  0.46241  1.63494e-01 | 84  0.33410  1.81698e-03
 85  1.85676  9.25726e-01 | 86 -1.16179  1.02891e-04 | 87 -7.97220  8.64814e-04
 88 37.97794  5.47348e-06 |
88 variables; iteration 1380; function evaluation 1578; phase 3
Function value 4.5209066e+02; maximum gradient component mag 6.3879e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.06484  6.38795e+01 |  2  0.00550  3.49287e-02 |  3  0.00643  4.22504e-02
  4 -0.00934  4.49382e-02 |  5 -0.00822  5.45149e-02 |  6 -0.00687  6.72264e-02
  7 -0.00522  8.31685e-02 |  8 -0.00320  1.02492e-01 |  9 -0.00070  1.20787e-01
 10  0.00239  1.43613e-01 | 11  0.00616  1.85357e-01 | 12  0.01057  2.17199e-01
 13  0.01620  2.75293e-01 | 14  0.01775  3.19676e-01 | 15  0.00654  3.54228e-01
 16 -0.00730  3.79072e-01 | 17 -0.00876  4.30451e-01 | 18  0.00990  5.77540e-01
 19  0.03695  8.63885e-01 | 20  0.07219  1.65305e+00 | 21  0.06763  1.41968e+00
 22  0.05469  1.49996e+00 | 23  0.02740  1.41441e+00 | 24 -0.00384  1.25055e+00
